variant_raw,customer,anomaly_type,consensus_rank_raw,row_raw,timestamp,consensus_score_raw,available_method_count_raw,missing_method_count_raw,methods_available_raw,methods_missing_raw,methods_in_top_k_raw,methods_triggered_raw,best_method_rank_raw,variant_log1p,consensus_rank_log1p,row_log1p,consensus_score_log1p,available_method_count_log1p,missing_method_count_log1p,methods_available_log1p,methods_missing_log1p,methods_in_top_k_log1p,methods_triggered_log1p,best_method_rank_log1p
raw,3296000,subsequence_pattern,14,472,2024-02-16,0.8918680213464695,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0,log1p,2,472,0.9442299534756432,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,6.0
raw,3296000,subsequence_pattern,15,471,2024-02-15,0.8891605774493705,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,8.0,log1p,1,471,0.9469799534756432,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
raw,13400000,contextual_point,1,531,2024-04-15,0.9989771483305964,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,2,531,0.9647338533114396,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,1.0
raw,13400000,contextual_point,2,153,2023-04-03,0.9970443349753694,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,1,153,0.9845169677066228,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
raw,13400000,contextual_point,3,55,2022-12-26,0.9812790777230432,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0,log1p,5,55,0.9356903393541324,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,3.0
raw,13400000,contextual_point,6,356,2023-10-23,0.961591748768473,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,9.0,log1p,8,356,0.91665982484948,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,4.0
raw,13400000,contextual_point,10,580,2024-06-03,0.9430760810071156,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,19.0,log1p,4,580,0.9447181171319105,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,5.0
raw,13400000,contextual_point,13,176,2023-04-26,0.9305897646414888,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,19.0,log1p,7,176,0.9168702107279694,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
raw,13400000,contextual_point,14,489,2024-03-04,0.925747468527641,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,21.0,log1p,6,489,0.9318383962780514,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,6.0
raw,13400000,contextual_point,16,323,2023-09-20,0.9204775588396276,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,11.0,log1p,25,323,0.8095939381499726,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,13400000,contextual_point,18,596,2024-06-19,0.9157088122605364,3,2,dp;zms;isolation_forest,units;calf,0,,,log1p,3,596,0.9594964422550628,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,16.0
raw,13400000,contextual_point,19,302,2023-08-30,0.9035047208538588,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,20,302,0.8449627120963328,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,8.0
raw,13400000,contextual_point,21,265,2023-07-24,0.8933087027914614,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,13,265,0.878639846743295,5,0,dp;zms;units;isolation_forest;calf,,1,zms,11.0
raw,13400000,global_point,1,531,2024-04-15,0.9983055555555556,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,14,531,0.7403611111111111,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,17.0
raw,13400000,global_point,2,153,2023-04-03,0.9946666666666668,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,7,153,0.7597222222222222,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,3.0
raw,13400000,global_point,4,55,2022-12-26,0.9631805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,3.0,log1p,24,55,0.7248611111111112,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,10.0
raw,13400000,global_point,10,514,2024-03-29,0.93325,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,15.0,log1p,4,514,0.7742500000000001,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;units,15.0
raw,13400000,global_point,16,365,2023-11-01,0.916875,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,6.0,log1p,5,365,0.7735277777777778,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,13400000,global_point,23,301,2023-08-29,0.8731805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,0,,,log1p,6,301,0.7665972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,1.0
raw,13400000,subsequence_pattern,6,493,2024-03-08,0.9023876573617952,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,3.0,log1p,13,493,0.836886836343733,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,22.0
raw,13400000,subsequence_pattern,16,500,2024-03-15,0.8655219622331691,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,22,500,0.8193561850027369,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,13400000,subsequence_pattern,19,489,2024-03-04,0.8604780377668308,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,15,489,0.8356291735084838,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,13401000,contextual_point,1,531,2024-04-15,0.9993243705528188,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,1,531,0.9930555555555556,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,13401000,contextual_point,3,402,2023-12-08,0.9676843869731802,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,4.0,log1p,23,402,0.8197027230432404,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,16.0
raw,13401000,contextual_point,5,559,2024-05-13,0.9631773399014778,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,8.0,log1p,4,559,0.9504703749315816,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,2.0
raw,13401000,contextual_point,9,493,2024-03-08,0.9398313492063493,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,17.0,log1p,10,493,0.8881328680897648,5,0,dp;zms;units;isolation_forest;calf,,1,calf,5.0
raw,13401000,contextual_point,14,311,2023-09-08,0.9245244937055282,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,6,311,0.9353773262178436,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,3.0
raw,13401000,contextual_point,15,370,2023-11-06,0.9130028735632184,5,0,dp;zms;units;isolation_forest;calf,,1,calf,17.0,log1p,20,370,0.8342313218390804,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0
raw,13401000,contextual_point,17,519,2024-04-03,0.9092501368363436,5,0,dp;zms;units;isolation_forest;calf,,1,dp,24.0,log1p,3,519,0.9512144225506294,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
raw,13401000,contextual_point,19,153,2023-04-03,0.8903769841269842,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0,log1p,2,153,0.9543958675424192,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
raw,13401000,contextual_point,21,514,2024-03-29,0.8794779693486591,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,5.0,log1p,17,514,0.8501915708812261,5,0,dp;zms;units;isolation_forest;calf,,3,dp;isolation_forest;calf,4.0
raw,13401000,contextual_point,24,356,2023-10-23,0.875080391351943,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,17.0,log1p,11,356,0.884970238095238,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,5.0
raw,13401000,contextual_point,25,482,2024-02-26,0.8726943076081008,5,0,dp;zms;units;isolation_forest;calf,,1,calf,21.0,log1p,13,482,0.879532703886152,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,7.0
raw,13401000,global_point,1,531,2024-04-15,0.9996527777777778,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,1,531,0.9793888888888892,5,0,itrans;calf;units;datamole;gpt4ts,,4,calf;units;datamole;gpt4ts,6.0
raw,13401000,global_point,3,402,2023-12-08,0.9899027777777778,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,4.0,log1p,9,402,0.8581805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,1.0
raw,13401000,global_point,4,365,2023-11-01,0.9850555555555556,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,6.0,log1p,4,365,0.9017083333333332,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,20.0
raw,13401000,global_point,7,367,2023-11-03,0.9646805555555557,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,9.0,log1p,15,367,0.8349027777777778,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,8.0
raw,13401000,global_point,8,521,2024-04-05,0.9635,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,6.0,log1p,11,521,0.8500694444444445,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,15.0
raw,13401000,global_point,11,471,2024-02-15,0.9481388888888888,5,0,itrans;calf;units;datamole;gpt4ts,,3,units;datamole;gpt4ts,17.0,log1p,10,471,0.8562361111111111,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,4.0
raw,13401000,global_point,12,513,2024-03-28,0.9362361111111112,5,0,itrans;calf;units;datamole;gpt4ts,,3,units;datamole;gpt4ts,5.0,log1p,19,513,0.8297916666666666,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,13.0
raw,13401000,global_point,14,171,2023-04-21,0.9219444444444445,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,18.0,log1p,25,171,0.8164999999999999,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,5.0
raw,13401000,global_point,15,178,2023-04-28,0.921625,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,5.0,log1p,24,178,0.8182916666666668,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,14.0
raw,13401000,global_point,17,493,2024-03-08,0.9167361111111112,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,17.0,log1p,2,493,0.9513611111111112,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,5.0
raw,13401000,global_point,18,559,2024-05-13,0.9033333333333332,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,8.0,log1p,7,559,0.8666805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,8.0
raw,13401000,global_point,23,153,2023-04-03,0.8868055555555555,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,9.0,log1p,3,153,0.9449722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,6.0
raw,13401000,global_point,25,148,2023-03-29,0.8700138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,20.0,log1p,6,148,0.873861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,13401000,subsequence_pattern,1,531,2024-04-15,0.9787989189928844,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0,log1p,8,531,0.8338054187192118,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,1.0
raw,13401000,subsequence_pattern,5,521,2024-04-05,0.9567558155446086,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0,log1p,13,521,0.8168660372194854,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,7.0
raw,13401000,subsequence_pattern,11,559,2024-05-13,0.8987014915161466,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;ocsvm,5.0,log1p,24,559,0.7935800492610838,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,14.0
raw,13401000,subsequence_pattern,13,471,2024-02-15,0.8917098385331144,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,9.0,log1p,7,471,0.8421034482758621,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,4.0
raw,13401000,subsequence_pattern,15,493,2024-03-08,0.8741537356321839,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,17.0,log1p,5,493,0.8507687465790914,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
raw,13401000,subsequence_pattern,17,464,2024-02-08,0.8541926655719759,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,4,464,0.8637307744937056,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,14.0
raw,13401000,subsequence_pattern,21,476,2024-02-20,0.8298604953475645,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,6,476,0.8482907772304324,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,13401000,subsequence_pattern,22,458,2024-02-02,0.8213954570333881,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,23.0,log1p,1,458,0.8857067597153803,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,6.0
raw,161832000,contextual_point,1,538,2024-04-22,0.9935909277504104,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,2,538,0.9810909277504104,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,1.0
raw,161832000,contextual_point,2,531,2024-04-15,0.9920805966064588,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,3,531,0.9808942255062943,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
raw,161832000,contextual_point,5,541,2024-04-25,0.9797601943076082,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,6.0,log1p,22,541,0.8388204707170225,5,0,dp;zms;units;isolation_forest;calf,,1,calf,17.0
raw,161832000,contextual_point,6,596,2024-06-19,0.9797482211275316,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,12.0,log1p,1,596,0.9939792008757524,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,161832000,contextual_point,7,580,2024-06-03,0.9775588396278052,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,8.0,log1p,5,580,0.9753694581280788,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,3.0
raw,161832000,contextual_point,8,503,2024-03-18,0.959658935413246,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0,log1p,6,503,0.9365455665024632,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,4.0
raw,161832000,contextual_point,10,562,2024-05-16,0.9570231253420908,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,7.0,log1p,20,562,0.8418188970990694,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,8.0
raw,161832000,contextual_point,11,153,2023-04-03,0.9556633141762452,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0,log1p,8,153,0.934173166392994,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0
raw,161832000,contextual_point,16,587,2024-06-10,0.9302134646962232,3,2,dp;zms;isolation_forest,units;calf,0,,,log1p,4,587,0.9756431308155444,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,13.0
raw,161832000,contextual_point,17,55,2022-12-26,0.927220169677066,5,0,dp;zms;units;isolation_forest;calf,,2,dp;units,15.0,log1p,16,55,0.8727148330596608,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0
raw,161832000,contextual_point,18,573,2024-05-27,0.926120347564313,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0,log1p,10,573,0.926176792556103,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,7.0
raw,161832000,contextual_point,19,356,2023-10-23,0.9244577859879584,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,7,356,0.9348778735632184,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,13.0
raw,161832000,contextual_point,20,486,2024-03-01,0.9240079365079364,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,21,486,0.8410406403940887,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,161832000,contextual_point,22,265,2023-07-24,0.9188235495347564,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,11,265,0.90627565681445,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,14.0
raw,161832000,global_point,13,514,2024-03-29,0.8808194444444444,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;datamole,7.0,log1p,8,514,0.908875,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,1.0
raw,161832000,global_point,17,568,2024-05-22,0.8462638888888888,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;datamole,1.0,log1p,9,568,0.9049444444444444,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,3.0
raw,161832000,subsequence_pattern,1,563,2024-05-17,0.9861307471264368,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0,log1p,22,563,0.8098761631089216,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,1.0
raw,161832000,subsequence_pattern,3,584,2024-06-07,0.973721264367816,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0,log1p,4,584,0.8950738916256158,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,1.0
raw,161832000,subsequence_pattern,4,539,2024-04-23,0.969603516694034,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0,log1p,9,539,0.8676835659551176,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,2.0
raw,161832000,subsequence_pattern,5,538,2024-04-22,0.9654133141762452,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,3.0,log1p,10,538,0.8665014367816092,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,3.0
raw,161832000,subsequence_pattern,7,531,2024-04-15,0.9593794471811714,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0,log1p,1,531,0.9013775314723592,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
raw,161832000,subsequence_pattern,9,576,2024-05-30,0.9477668308702792,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,17.0,log1p,7,576,0.8804146141215107,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,13.0
raw,161832000,subsequence_pattern,10,581,2024-06-04,0.9477298850574712,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,13.0,log1p,23,581,0.8083866995073893,4,1,kmeans;dwt;itrans;ocsvm,calf,0,,
raw,161832000,subsequence_pattern,11,582,2024-06-05,0.9472516420361248,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,12.0,log1p,5,582,0.8921490147783252,4,1,kmeans;dwt;itrans;ocsvm,calf,1,itrans,16.0
raw,161832000,subsequence_pattern,12,513,2024-03-28,0.9423497536945812,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,20,513,0.8149384236453201,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,5.0
raw,161832000,subsequence_pattern,20,580,2024-06-03,0.905952380952381,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,9.0,log1p,2,580,0.9003653530377668,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,9.0
raw,161832000,subsequence_pattern,22,503,2024-03-18,0.895813081554461,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,13.0,log1p,3,503,0.8951807608100711,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,12.0
raw,161832000,subsequence_pattern,25,602,2024-06-25,0.89272030651341,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,18.0,log1p,13,602,0.8574165298303229,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,6.0
raw,161835000,contextual_point,1,541,2024-04-25,1.0,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,4,541,0.988120894909688,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,161835000,contextual_point,2,538,2024-04-22,0.9946514094143404,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,1,538,0.9927083333333334,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,161835000,contextual_point,3,584,2024-06-07,0.9928845101258896,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0,log1p,24,584,0.8500273672687465,3,2,dp;zms;isolation_forest,units;calf,1,zms,3.0
raw,161835000,contextual_point,4,580,2024-06-03,0.9846743295019156,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,5.0,log1p,2,580,0.9896004378763,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
raw,161835000,contextual_point,5,513,2024-03-28,0.983991858237548,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0,log1p,10,513,0.9090346195949645,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,5.0
raw,161835000,contextual_point,6,588,2024-06-11,0.9772851669403394,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,8.0,log1p,14,588,0.8716475095785441,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,13.0
raw,161835000,contextual_point,7,531,2024-04-15,0.9747861932129174,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,5.0,log1p,7,531,0.9645285987958404,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,4.0
raw,161835000,contextual_point,8,55,2022-12-26,0.9631790503557746,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0,log1p,8,55,0.945385194307608,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,6.0
raw,161835000,contextual_point,10,596,2024-06-19,0.9619594964422552,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,22.0,log1p,3,596,0.988232074438971,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,4.0
raw,161835000,contextual_point,11,153,2023-04-03,0.9614155719759168,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,10.0,log1p,6,153,0.9742234537493156,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,3.0
raw,161835000,contextual_point,14,542,2024-04-26,0.958420566502463,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,2.0,log1p,21,542,0.8598744526546251,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,23.0
raw,161835000,contextual_point,16,587,2024-06-10,0.9532019704433498,3,2,dp;zms;isolation_forest,units;calf,1,zms,22.0,log1p,5,587,0.9854953475643132,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,8.0
raw,161835000,contextual_point,20,559,2024-05-13,0.9302117542419266,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,13.0,log1p,25,559,0.8460608237547893,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,5.0
raw,161835000,global_point,1,538,2024-04-22,0.9949305555555557,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,2.0,log1p,3,538,0.945375,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,1.0
raw,161835000,global_point,2,588,2024-06-11,0.9783333333333332,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,4.0,log1p,6,588,0.9044444444444444,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,24.0
raw,161835000,global_point,4,531,2024-04-15,0.9652361111111112,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,5.0,log1p,12,531,0.8660277777777777,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,8.0
raw,161835000,global_point,7,583,2024-06-06,0.9511111111111112,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,13.0,log1p,9,583,0.8766666666666666,3,2,itrans;datamole;gpt4ts,calf;units,1,itrans,15.0
raw,161835000,global_point,9,530,2024-04-14,0.944138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,3,units;datamole;gpt4ts,9.0,log1p,24,530,0.7794305555555556,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,9.0
raw,161835000,global_point,13,587,2024-06-10,0.9311111111111112,3,2,itrans;datamole;gpt4ts,calf;units,1,datamole,24.0,log1p,22,587,0.7861111111111111,3,2,itrans;datamole;gpt4ts,calf;units,0,,
raw,161835000,global_point,16,550,2024-05-04,0.9284027777777778,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,14.0,log1p,25,550,0.7755972222222223,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,20.0
raw,161835000,global_point,20,513,2024-03-28,0.919152777777778,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,5.0,log1p,8,513,0.8819722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,3.0
raw,161835000,global_point,25,581,2024-06-04,0.91,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,9.0,log1p,13,581,0.8372222222222222,3,2,itrans;datamole;gpt4ts,calf;units,1,itrans,22.0
raw,161835000,subsequence_pattern,1,541,2024-04-25,0.9924466338259442,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0,log1p,9,541,0.9249852216748768,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,1.0
raw,161835000,subsequence_pattern,2,538,2024-04-22,0.9901240421455938,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0,log1p,14,538,0.8977329638752053,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,3.0
raw,161835000,subsequence_pattern,3,539,2024-04-23,0.9897620415982484,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0,log1p,8,539,0.9250940749863164,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
